Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
ULCC,2021-05-19,20.066,0.8839760638297872,-0.005796957835802452,-0.0703,0.1798,-0.2501,-1,1,-1,-173.824,1,-2.2131,-1,-2.0968973037272005,21.4798,1,-0.36603535241738167,42.4904,31.6183,0.41687186479308913,-0.025961135091889815,0.28784574505344657,-0.35292335965847577,22.2797,0.14739129763051229,0.0,100.0,0.0,1.0,-1,18.9002,19.754,20.6078,1.7075999999999993,5682184.0661,-0.06745939490489355
ULCC,2021-05-20,19.938,0.8626994680851063,-0.006378949466759699,-0.169,0.11,-0.2791,-1,1,-1,-183.9279,1,-8.5324,-1,2.8554064434503643,18.6373,1,-0.1323336343913817,32.243,16.2473,0.28653628954303567,-0.24116977011277838,0.10839454746683228,-0.48614251873124115,25.312,0.1361014735386923,0.0,100.0,0.0,1.0,-1,18.3911,19.562,20.7329,2.341799999999999,5474993.3484,-0.036463218243158284
ULCC,2021-05-21,19.771,0.8349401595744683,-0.008375965493028291,-0.2293,0.0422,-0.2715,-1,1,-1,-146.7519,1,-10.4865,-1,0.2290211429375086,28.0583,1,0.5054916752963143,19.7247,11.3084,0.12731738214674546,-0.38824861210185163,0.0507345696019875,-0.30398281560628526,28.0411,0.10781842604298351,0.0,92.8571,0.0,0.928571,-1,18.2656,19.312,20.3584,2.0928000000000004,5286307.2715,-0.034463252262240826
ULCC,2021-05-24,19.639,0.812998670212766,-0.006676445298669842,-0.2357,-0.0134,-0.2223,-1,-1,-1,-105.0568,1,-7.5642,-1,-0.27867257903018167,47.3208,0,0.6865170020992006,17.7743,25.7672,0.10251045492933383,-0.09888109831835204,0.21953614241217148,1.2785893671960664,28.8376,0.0284047344790325,28.5714,85.7143,0.285714,0.857143,-1,18.4703,19.172,19.8737,1.4033999999999978,5497401.1561,0.039932201016401034
ULCC,2021-05-25,19.515,0.7923869680851066,-0.006313967106268078,-0.2396,-0.0586,-0.1809,-1,-1,-1,-59.4829,0,-7.5274,-1,-0.004865022077681645,46.6699,0,-0.013755050633125392,25.6116,39.7593,0.20219222824815067,0.44093438278863295,0.3828891514390186,0.5430198081281631,27.9801,-0.029735484228923286,21.4286,78.5714,0.214286,0.785714,-1,18.5789,19.11,19.6411,1.0622000000000007,5106688.9701,-0.07107216208270711
ULCC,2021-05-26,19.47,0.784906914893617,-0.002305918524212232,-0.2423,-0.0954,-0.1469,-1,-1,-1,-77.4234,0,-8.0209,-1,0.0655604856922708,45.4967,0,-0.02513825827781935,38.277,49.3043,0.3632820846772963,0.49451810898186765,0.4943237803482784,0.2400696189319227,27.5118,-0.016736895150481924,14.2857,71.4286,0.142857,0.714286,-1,18.6314,19.186,19.7406,1.1092000000000013,5002295.3155,-0.02044253237493643
ULCC,2021-05-27,19.546,0.7975398936170213,0.0039034411915768114,-0.1539,-0.1071,-0.0468,-1,-1,-1,44.0006,0,-3.6689,-1,-0.5425825032103629,74.6759,-1,0.64134761422257,50.2296,61.625,0.5153059147935979,0.3122658515557645,0.6381637627895899,0.2498909831394017,25.6443,-0.06787996423352888,7.1429,64.2857,0.071429,0.642857,-1,18.5158,19.53,20.5442,2.0284000000000013,5468937.76,0.09328566489348848
ULCC,2021-05-28,19.658,0.8161569148936173,0.0057300726491354695,-0.0159,-0.0888,0.073,-1,-1,1,179.5972,-1,1.3308,1,-1.362724522336395,83.2405,-1,0.11469028160356955,61.5963,73.8596,0.6598777460088117,0.22629485403029292,0.7809985570120342,0.19853306288032455,25.8814,0.00924571932164255,100.0,57.1429,1.0,0.571429,1,18.447,20.004,21.561,3.1140000000000008,5972820.018,0.09213530672910793
ULCC,2021-06-01,19.836,0.8457446808510637,0.009054837725099057,0.1395,-0.0432,0.1827,1,-1,1,260.5351,-1,7.9842,1,4.999549143372408,87.0776,-1,0.04609655155843618,73.4772,84.947,0.8109896315591326,0.19288333877197164,0.9104401813775165,0.15011454164387572,27.3234,0.05571568771395675,100.0,50.0,1.0,0.5,1,18.4794,20.5,22.5206,4.0412000000000035,5604030.9098,-0.0617445540111034
ULCC,2021-06-02,20.03,0.877992021276596,0.009780197620488134,0.2397,0.0134,0.2263,1,1,1,198.8755,-1,7.6541,1,-0.041344154705543534,77.6601,-1,-0.10815066101959636,79.5417,79.8186,0.8881233529034688,0.08253580702585306,0.8505678554583705,-0.06037176121581691,28.8882,0.057269593096027645,100.0,42.8571,1.0,0.42857100000000004,1,19.1064,20.95,22.7936,3.6872000000000007,5107140.5764,-0.08866659399238275
ULCC,2021-06-03,20.165,0.9004321808510638,0.006739890164752771,0.211,0.0529,0.1581,1,1,1,59.6944,0,0.8924,1,-0.883408891966397,45.4581,0,-0.4146530844024151,74.7507,59.4865,0.8271871406912972,-0.060232557262417205,0.6131975025567505,-0.25472884766207377,26.7853,-0.07279442817482576,92.8571,35.7143,0.928571,0.357143,1,19.8933,21.144,22.3947,2.5014000000000003,4553446.6673,-0.10841563900915689
ULCC,2021-06-04,20.275,0.9187167553191488,0.005454996280684326,0.147,0.0717,0.0752,1,1,1,-2.1282,0,-0.8982,-1,-2.0064993276557597,38.0762,0,-0.16238910117228836,57.1904,32.266,0.603839579157297,-0.23491820143490294,0.2954074222817889,-0.4575912181755525,24.1209,-0.09947247184089783,85.7143,28.5714,0.857143,0.285714,1,19.4487,21.02,22.5913,3.1426000000000016,3977070.134,-0.12658027542941808
ULCC,2021-06-07,20.379,0.9360039893617025,0.00512946979038238,0.1055,0.0785,0.027,1,1,1,17.1826,0,-3.0553,-1,2.4015809396570917,41.2406,0,0.08310703273961163,34.0948,10.5318,0.3100891339960724,-0.40383700760966873,0.04166802871032367,-0.6735944957540445,22.4215,-0.07045342420888098,78.5714,21.4286,0.785714,0.214286,1,19.0328,20.754,22.4752,3.4423999999999992,3268908.784,-0.1780610665992344
ULCC,2021-06-08,20.436,0.9454787234042554,0.0027969969085822957,0.0727,0.0773,-0.0047,1,1,-1,-19.8951,0,-3.6145,-1,0.18302621673812725,41.5279,0,0.006966435987837274,16.5869,6.9627,0.08740804240987392,-0.5135064584628741,0.0,-0.3388879393835812,20.3406,-0.09280824208906643,71.4286,14.2857,0.714286,0.142857,1,19.0436,20.372,21.7004,2.656799999999997,3411155.0216,0.043514899619175214
ULCC,2021-06-09,20.464,0.9501329787234042,0.0013701311411234436,0.0213,0.0661,-0.0448,1,1,-1,-45.0356,0,-4.6489,-1,0.2861806612256191,34.9129,0,-0.1592905010848129,9.7146,11.6493,0.0,-0.41432094001893055,0.054714461167746184,0.6731009522168125,18.7703,-0.07720027924446672,64.2857,7.1429,0.642857,0.071429,1,19.5436,19.978,20.4124,0.8688000000000002,3435555.1463,0.007153038940034798
ULCC,2021-06-10,20.452,0.9481382978723408,-0.0005863956215792076,-0.0534,0.0422,-0.0956,-1,1,-1,-62.7794,0,-2.8744,-1,-0.3817031986061219,27.3571,1,-0.2164185730775731,10.114,11.73,0.005079925518167666,0.041113375743725936,0.05565660622306073,0.006927454868532892,17.8009,-0.051645418560172206,57.1429,0.0,0.571429,0.0,1,19.212,19.76,20.308,1.096,2948128.7006,-0.14187705478252768
ULCC,2021-06-11,20.254,0.9152260638297876,-0.009681204772149442,-0.172,-0.0006,-0.1714,-1,-1,-1,-119.0482,1,-6.1866,-1,1.1523100473142223,18.5079,1,-0.3234699584385772,10.5347,8.2249,0.010430763438781429,0.04159580779118054,0.014735755747435075,-0.2988150042625746,18.4866,0.03852052424315629,50.0,100.0,0.5,1.0,-1,18.3626,19.488,20.6134,2.250799999999998,1020842.0745,-0.6537321880512749
ULCC,2021-06-14,20.016,0.875664893617021,-0.011750765280932314,-0.2278,-0.0461,-0.1818,-1,-1,-1,-100.8912,1,-6.2376,-1,0.008243623314906292,33.9659,0,0.8352109099357571,11.0339,13.1469,0.01678003439188431,0.047386256846421664,0.07219843185967993,0.598426728592445,19.1038,0.03338634470373138,42.8571,92.8571,0.42857100000000004,0.928571,-1,18.2156,19.278,20.3404,2.1248000000000005,1200030.9835,0.17553048946161956
ULCC,2021-06-15,19.693,0.8219747340425535,-0.016137090327737653,-0.2897,-0.0948,-0.1949,-1,-1,-1,-111.0992,1,-7.2032,-1,0.154803129408747,29.7917,1,-0.12289384353130638,14.0737,20.8495,0.05544292269966117,0.27549642465492724,0.16212366733757044,0.58588716731701,20.3638,0.06595546435787653,35.7143,100.0,0.357143,1.0,-1,18.1661,19.014,19.8619,1.6957999999999984,1320400.466,0.10030531224196505
ULCC,2021-06-16,19.388,0.7712765957446812,-0.015487736759254541,-0.3405,-0.1439,-0.1966,-1,-1,-1,-98.8963,0,-5.6288,-1,-0.21856952465570856,28.6086,1,-0.039712403118989506,20.4465,27.343,0.1364978784887921,0.45281624590548325,0.2379330715096269,0.31144631765749786,21.4977,0.0556821418399315,28.5714,92.8571,0.285714,0.928571,-1,18.2527,18.798,19.3433,1.0905999999999985,1284083.1182,-0.027504797775495565
ULCC,2021-06-17,19.221,0.7435172872340426,-0.008613575407468618,-0.3708,-0.1893,-0.1815,-1,-1,-1,-87.9987,0,-1.6842,-1,-0.700788800454804,31.9851,0,0.11802395083995722,25.9771,29.7387,0.20684098332298864,0.2704912821265253,0.26590205427315905,0.08761657462604694,22.3262,0.03853900649836968,21.4286,85.7143,0.214286,0.857143,-1,18.3923,18.682,18.9717,0.5793999999999997,1223199.5888,-0.047414009682912976
ULCC,2021-06-18,19.121,0.7268949468085105,-0.005202642942614922,-0.376,-0.2267,-0.1493,-1,-1,-1,-80.3155,0,0.533,1,-1.3164707279420498,40.9604,0,0.28060878346480084,33.4544,43.2816,0.3019439554737024,0.2878419839012053,0.4240108060652193,0.4553965035458845,23.0718,0.033395741326334064,14.2857,78.5714,0.142857,0.785714,-1,18.505,18.754,19.003,0.4980000000000011,2198496.1888,0.7973323478278789
ULCC,2021-06-21,19.032,0.7121010638297873,-0.004654568275717726,-0.3566,-0.2527,-0.104,-1,-1,-1,-61.0031,0,0.7916,1,0.48517823639774843,51.6044,0,0.2598607435474263,45.53,63.5697,0.45553220932243915,0.3609570041608877,0.6608674739304844,0.4687465343240546,22.5158,-0.02409868324101288,7.1429,71.4286,0.071429,0.714286,-1,18.431,18.786,19.141,0.7099999999999973,2380357.0459,0.08272056964504648
ULCC,2021-06-22,18.868,0.6848404255319147,-0.008617065994115252,-0.3964,-0.2814,-0.115,-1,-1,-1,-88.3122,0,-5.5069,-1,-7.9566700353714,30.4478,0,-0.40997666865616106,53.0081,52.1731,0.5506453565868598,0.16424555238304409,0.5278160447186173,-0.17927723427985345,22.967,0.020039261318718415,0.0,64.2857,0.0,0.642857,-1,18.2262,18.722,19.2178,0.9916000000000018,1838307.3966,-0.22771779142698054
ULCC,2021-06-23,18.688,0.6549202127659574,-0.009539961840152626,-0.4606,-0.3172,-0.1433,-1,-1,-1,-117.517,1,-7.831,-1,0.4220341753073418,22.971,1,-0.2455612556572232,49.6707,33.2693,0.5081973259801178,-0.06296018910317484,0.30712060857667217,-0.3623284796188073,24.7275,0.07665345931118564,0.0,100.0,0.0,1.0,-1,17.7374,18.578,19.4186,1.6812000000000005,1472756.0675,-0.1988521233043491
ULCC,2021-06-24,18.528,0.6283244680851062,-0.008561643835616447,-0.5239,-0.3586,-0.1653,-1,-1,-1,-121.2258,1,-8.8751,-1,0.13332907674626476,19.9711,1,-0.13059509816725437,31.83,10.0476,0.28128338709185075,-0.35917955655950085,0.03601515837843643,-0.6979918423291143,26.8986,0.08780103124052166,7.1429,100.0,0.071429,1.0,-1,17.2758,18.374,19.4722,2.1964000000000006,1270975.4468,-0.1370088537761192
ULCC,2021-06-25,18.458,0.6166888297872339,-0.0037780656303972524,-0.5564,-0.3981,-0.1583,-1,-1,-1,-106.0126,1,-13.0859,-1,0.47445099210149755,27.2044,1,0.36218836218335493,20.1197,17.0423,0.13234134453952526,-0.36790135092679854,0.1176759021009718,0.6961562960308931,28.8527,0.07264690355631893,0.0,92.8571,0.0,0.928571,-1,17.1128,18.162,19.2112,2.0984000000000016,1109997.0919,-0.12665732867248014
ULCC,2021-06-28,18.287,0.5882646276595744,-0.009264275652833427,-0.621,-0.4427,-0.1783,-1,-1,-1,-121.8157,1,-19.1839,-1,0.4659977533069946,18.6333,1,-0.31506300451397573,14.4258,16.1876,0.05992124461990863,-0.2830012375930059,0.10769757026977803,-0.05015168140450532,31.3837,0.08772142641763171,0.0,100.0,0.0,1.0,-1,17.0584,17.788,18.5176,1.4592000000000027,814684.8792,-0.2660477354895673
ULCC,2021-06-29,18.066,0.5515292553191489,-0.01208508776726637,-0.7252,-0.4992,-0.226,-1,-1,-1,-161.5278,1,-24.8288,-1,0.29425195085462286,12.2177,1,-0.3443083082438429,14.827,11.2512,0.0650240641439168,0.027811282563185356,0.05006677905472614,-0.30494946749363705,34.4183,0.09669350650178281,0.0,100.0,0.0,1.0,-1,16.3665,17.41,18.4535,2.0869999999999997,101559.2638,-0.87533920612381
ULCC,2021-06-30,17.909,0.5254321808510638,-0.0086903575777704,-0.753,-0.55,-0.2031,-1,-1,-1,-152.1016,1,-21.3296,-1,-0.1409331099368476,33.6385,0,1.753259615148514,14.4016,15.766,0.05961344743027503,-0.028690901733324326,0.1027755336487048,0.4012727531285551,37.2668,0.08276120552148133,0.0,100.0,0.0,1.0,-1,16.2922,17.24,18.1878,1.8955999999999982,564742.9138,4.560722800355707
ULCC,2021-07-01,17.738,0.4970079787234043,-0.009548271818638638,-0.7719,-0.5943,-0.1775,-1,-1,-1,-117.8154,1,-16.6093,-1,-0.22130279048833537,32.4239,0,-0.03610743641957868,17.0847,24.2369,0.09373950691398977,0.18630568825686045,0.20167041034094677,0.5372891031333248,37.9201,0.017530348728626938,0.0,92.8571,0.0,0.928571,-1,16.2421,17.102,17.9619,1.7197999999999993,181530.5165,-0.678560789229685
ULCC,2021-07-02,17.508,0.4587765957446808,-0.012966512571879606,-0.8105,-0.6376,-0.1729,-1,-1,-1,-124.8357,1,-16.6163,-1,0.0004214506330789315,25.6446,1,-0.20908342303054234,22.7447,28.2311,0.16572843639027668,0.33129056992513767,0.2483013369820537,0.16479830341339047,39.1706,0.03297723370982678,35.7143,85.7143,0.357143,0.857143,-1,16.2721,16.854,17.4359,1.163800000000002,-158294.8531,-1.8720013370313964
ULCC,2021-07-06,17.217,0.41040558510638286,-0.0166209732693626,-0.8611,-0.6823,-0.1788,-1,-1,-1,-142.3067,1,-19.0095,-1,0.1440272503505594,20.7505,1,-0.1908432964444757,25.0042,22.5447,0.19446677316619013,0.09934182468882856,0.18191455082913432,-0.2014232530790512,41.0527,0.048048791695812706,28.5714,100.0,0.285714,1.0,-1,16.0094,16.646,17.2826,1.2731999999999992,-322769.2912,1.0390384455273232
ULCC,2021-07-07,16.947,0.3655252659574468,-0.015682174594877134,-0.9332,-0.7325,-0.2007,-1,-1,-1,-154.4303,1,-21.7,-1,0.14153449590993977,15.4657,1,-0.2546830196862726,21.1623,12.7112,0.145602061478037,-0.15365018676862296,0.06711178253377478,-0.43617790434115333,43.113,0.05018671122727611,21.4286,100.0,0.214286,1.0,-1,15.4577,16.484,17.5103,2.0526,-815660.7197,1.5270703934302907
ULCC,2021-07-08,16.718,0.32746010638297884,-0.013512716114946552,-0.9838,-0.7827,-0.2011,-1,-1,-1,-163.6136,1,-20.772,-1,-0.04276497695852539,14.9277,1,-0.0347866569246785,17.7928,18.1225,0.10274575443380579,-0.15922182371481355,0.13028686974348436,0.42571118383787515,45.6957,0.05990536497112246,14.2857,100.0,0.142857,1.0,-1,15.1475,16.196,17.2445,2.0969999999999978,82256.045,-1.100845906898954
ULCC,2021-07-09,16.525,0.295378989361702,-0.011544443115205251,-1.0019,-0.8266,-0.1753,-1,-1,-1,-113.1829,1,-18.3281,-1,-0.11765357211631039,22.2525,1,0.4906851021925683,18.2205,23.8279,0.10818562459935491,0.024037813047974546,0.19689547443482971,0.3148241136708512,45.8316,0.0029740216256671733,7.1429,92.8571,0.071429,0.928571,-1,15.2079,15.948,16.6881,1.4801999999999982,-691124.269,-9.402109158056408
ULCC,2021-07-12,16.306,0.2589760638297875,-0.013252647503782007,-1.0142,-0.8641,-0.1501,-1,-1,-1,-122.2332,1,-15.6216,-1,-0.14766942563604513,20.2416,1,-0.09036737445230886,25.8958,35.737,0.20580693739252537,0.4212453006229247,0.33593016685423954,0.4997964570944146,46.7185,0.019351277284668157,0.0,85.7143,0.0,0.857143,-1,15.3163,15.758,16.1997,0.8834,-391225.669,-0.4339286195721771
ULCC,2021-07-13,16.121,0.22822473404255308,-0.011345516987612062,-1.0307,-0.8974,-0.1333,-1,-1,-1,-112.8732,1,-18.7962,-1,0.20321862037179278,16.6391,1,-0.17797506125997942,32.9676,39.338,0.29575239878305637,0.2730867553811813,0.3779706172159205,0.10076391415060018,47.5166,0.01708316833802451,0.0,78.5714,0.0,0.785714,-1,15.3612,15.596,15.8308,0.4695999999999998,-478350.8119,0.2226979204168732
ULCC,2021-07-14,15.988,0.20611702127659579,-0.008250108554059868,-1.051,-0.9281,-0.1228,-1,-1,-1,-106.4046,1,-18.9507,-1,0.00821974654451444,13.5041,1,-0.18841163284071855,36.7932,35.3047,0.3444097925294315,0.11604120409128968,0.3308832113720527,-0.1025293609232804,47.3937,-0.0025864645197677073,0.0,71.4286,0.0,0.714286,-1,15.0737,15.492,15.9103,0.8365999999999989,-752046.2888,0.5721647587737689
ULCC,2021-07-15,15.802,0.17519946808510642,-0.011633725293970474,-1.0517,-0.9528,-0.0989,-1,-1,-1,-112.3218,1,-18.431,-1,-0.027423789094861945,16.771,1,0.2419191208595909,35.6718,32.3726,0.3301468268907905,-0.03047845797593037,0.2966519410289578,-0.08305126512900544,47.7742,0.008028493238552757,0.0,100.0,0.0,1.0,-1,14.944,15.408,15.872,0.927999999999999,-369738.1164,-0.5083572355765875
ULCC,2021-07-16,15.595,0.14079122340425554,-0.013099607644601883,-1.0626,-0.9748,-0.0878,-1,-1,-1,-102.9616,1,-20.2355,-1,0.09790570234930265,12.6052,1,-0.24839305944785645,30.8379,24.8364,0.26866497420608676,-0.13551040317561763,0.20866936896128213,-0.2327956358154735,47.4132,-0.007556379803324746,0.0,92.8571,0.0,0.928571,-1,14.7639,15.242,15.7201,0.9562000000000008,-814803.6164,1.2037317232354463
ULCC,2021-07-19,15.352,0.10039893617021294,-0.015581917281179886,-1.1205,-1.0039,-0.1165,-1,-1,-1,-139.6706,1,-25.0795,-1,0.23938128536482922,6.7995,1,-0.46057976073366547,26.7893,23.1587,0.21717126751391447,-0.1312865013506108,0.18908279201826847,-0.06755004751091147,48.5425,0.023818261581162913,0.0,100.0,0.0,1.0,-1,14.0748,14.946,15.8172,1.7424,-928691.7015,0.13977366178513675
ULCC,2021-07-20,15.236,0.08111702127659597,-0.007556018759770692,-1.0813,-1.0194,-0.0619,-1,-1,-1,-98.6885,0,-21.3089,-1,-0.15034590003787948,44.2889,0,5.513552467093168,26.965,32.8999,0.21940597686179142,0.006558588690260629,0.3028079892032745,0.42062810088649205,47.765,-0.016016892413864066,14.2857,92.8571,0.142857,0.928571,-1,14.1051,14.876,15.6469,1.5418000000000003,-387290.144,-0.5829723218432356
ULCC,2021-07-21,15.24,0.08178191489361716,0.0002625360987135442,-0.9848,-1.0125,0.0277,-1,-1,1,-35.0718,0,-14.488,-1,-0.3200962977910639,59.4625,0,0.34260503196060416,37.771,57.2543,0.3568463252576848,0.4007417022065641,0.5871373266896736,0.7402575691719426,44.6794,-0.06459960221919815,7.1429,85.7143,0.071429,0.857143,-1,13.9723,14.988,16.0037,2.031399999999998,-160051.4773,-0.5867401229296452
ULCC,2021-07-22,15.181,0.07197473404255317,-0.0038713910761155545,-0.953,-1.0006,0.0476,-1,-1,1,-58.1651,0,-16.0984,-1,0.11115405853119838,44.0262,0,-0.2595972251418961,53.5212,70.4092,0.5571714201406202,0.41699187207116567,0.740716310433877,0.2297626553813425,42.5327,-0.04804675085162295,0.0,78.5714,0.0,0.785714,-1,13.9551,14.954,15.9529,1.9977999999999998,-562409.7052,2.513930109784747
ULCC,2021-07-23,15.108,0.05984042553191509,-0.004808642381924684,-0.918,-0.9841,0.0661,-1,-1,1,-68.4672,0,-15.0623,-1,-0.06436043333498988,43.8201,0,-0.004681303405699479,65.6858,69.3939,0.7118916553892489,0.22728563634597132,0.7288630282199879,-0.014419990569414173,40.7499,-0.04191598464240459,0.0,71.4286,0.0,0.714286,-1,13.9762,14.974,15.9718,1.9955999999999996,-645878.5513,0.14841288357624893
ULCC,2021-07-26,15.138,0.06482712765957456,0.001985702938840307,-0.8076,-0.9488,0.1412,-1,-1,1,-10.2269,0,-10.618,-1,-0.2950611792355749,63.3397,0,0.44544854986638566,70.3463,71.2357,0.771168052177983,0.07095140806688811,0.7503654168554069,0.02654123777450168,37.0681,-0.09035114196599245,0.0,64.2857,0.0,0.642857,-1,14.5428,15.33,16.1172,1.5744000000000007,-165926.8849,-0.7430989393191203
ULCC,2021-07-27,15.151,0.06698803191489369,0.0008587660192891994,-0.7437,-0.9078,0.164,-1,-1,1,-26.6011,0,-9.9826,-1,-0.05984177811263897,53.1862,0,-0.16030230645235138,70.4475,70.7128,0.7724552040619054,0.0014385973391636195,0.7442607371847257,-0.007340420603714049,33.8733,-0.08618731469916183,0.0,57.1429,0.0,0.571429,-1,14.6934,15.426,16.1586,1.4651999999999994,55121.6606,-1.3322045166654002
ULCC,2021-07-28,15.184,0.07247340425531915,0.002178074054517819,-0.6884,-0.8639,0.1755,-1,-1,1,-17.9852,0,-6.0716,-1,-0.39178170015827535,52.1414,0,-0.019644193418593588,70.37,69.1614,0.77146948992155,-0.001100110011001108,0.726148669789249,-0.021939450849068357,30.9981,-0.08488101247885502,7.1429,50.0,0.071429,0.5,-1,14.6946,15.38,16.0654,1.370800000000001,101497.8298,0.8413420186401278
ULCC,2021-07-29,15.205,0.07596409574468098,0.0013830347734457848,-0.6437,-0.8198,0.1762,-1,-1,1,-15.3144,0,-9.6831,-1,0.5948184992423743,49.7006,0,-0.04681117116149539,64.2255,52.8024,0.6933182572065242,-0.08731703851072911,0.535162908204484,-0.23653367340742093,28.4103,-0.08348253602640167,0.0,42.8571,0.0,0.42857100000000004,-1,14.8753,15.456,16.0367,1.1614000000000004,65893.0862,-0.35079315163840086
ULCC,2021-07-30,15.189,0.07330452127659587,-0.0010522854324235458,-0.6531,-0.7865,0.1334,-1,-1,1,-82.8594,0,-13.1408,-1,0.3570860571511191,33.6855,0,-0.322231522355867,52.6103,35.8671,0.545585781296106,-0.18085028532280784,0.33744904010946164,-0.32072973955729284,27.6173,-0.027912412047743224,71.4286,35.7143,0.714286,0.357143,1,14.6489,15.404,16.1591,1.5101999999999993,-228975.8878,-4.474960743301775
